price,room_type,accommodates,bedrooms,beds,bathrooms,latitude,longitude,neighbourhood_cleansed,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_value,host_is_superhost,instant_bookable,amenities,has_reviews,amenities_count,log_price
500.0,Entire home/apt,8,4.0,5.0,3.5,35.59785461425781,-82.55611419677734,28801,5.0,4.99,4.9,4.86,1,0,"[""Stainless steel single oven"", ""Outdoor dining area"", ""Clothing storage: walk-in closet"", ""Ceiling fan"", ""Toaster"", ""Coffee"", ""Cleaning products"", ""Wine glasses"", ""Wifi"", ""Dishwasher"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Patio or balcony"", ""Hammock"", ""Baking sheet"", ""Self check-in"", ""Outdoor furniture"", ""Long term stays allowed"", ""Dryer"", ""Hot water"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Dining table"", ""Keypad"", ""Central air conditioning"", ""Luggage dropoff allowed"", ""Gas stove"", ""Free street parking"", ""Cooking basics"", ""Essentials"", ""Iron"", ""42 inch HDTV with Roku"", ""Refrigerator"", ""Hot water kettle"", ""Freezer"", ""Bed linens"", ""BBQ grill"", ""Kitchen"", ""Free parking on premises"", ""Hangers"", ""Extra pillows and blankets"", ""Washer"", ""Board games"", ""Blender"", ""Fire pit"", ""First aid kit"", ""Exterior security cameras on property"", ""Barbecue utensils"", ""Heating"", ""Microwave"", ""Hair dryer"", ""Bathtub"", ""Indoor fireplace"", ""Coffee maker: drip coffee maker"", ""Room-darkening shades""]",1,56,6.2166061010848646
79.0,Entire home/apt,3,1.0,1.0,1.0,35.59852,-82.5026,28805,4.97,4.94,4.94,4.94,1,0,"[""Mini fridge"", ""Outdoor dining area"", ""Clothing storage: closet"", ""Coffee maker"", ""Ceiling fan"", ""Toaster"", ""Coffee"", ""Cleaning products"", ""Wine glasses"", ""Wifi"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Lockbox"", ""BBQ grill: gas"", ""Self check-in"", ""Outdoor furniture"", ""Long term stays allowed"", ""Shower gel"", ""Carbon monoxide alarm"", ""Hot water"", ""Trader Joe\u2019s 3-in-1 conditioner"", ""Luggage dropoff allowed"", ""Window AC unit"", ""Books and reading material"", ""Cooking basics"", ""Single level home"", ""Essentials"", ""Iron"", ""Shared patio or balcony"", ""Shampoo"", ""Pets allowed"", ""Hot water kettle"", ""Bed linens"", ""Kitchen"", ""Free parking on premises"", ""Hangers"", ""Extra pillows and blankets"", ""Private entrance"", ""Fire pit"", ""First aid kit"", ""Laundromat nearby"", ""Heating"", ""Shared hot tub"", ""Microwave"", ""Hair dryer"", ""Bathtub"", ""Shared backyard \u2013 Fully fenced"", ""Trader Joe\u2019s 3-in-1 and also facial cleanser body soap""]",1,49,4.382026634673881
156.0,Entire home/apt,5,2.0,2.0,2.0,35.48927,-82.51322,28803,4.94,4.86,4.94,4.8,1,0,"[""Outdoor dining area"", ""Individual soaps body soap"", ""Coffee maker"", ""Individual conditioner conditioner"", ""Cleaning products"", ""Wifi"", ""Dishwasher"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Lockbox"", ""Baking sheet"", ""Free dryer \u2013 In unit"", ""Self check-in"", ""Outdoor furniture"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Hot water"", ""Dedicated workspace"", ""Central air conditioning"", ""42 inch HDTV with standard cable"", ""Luggage dropoff allowed"", ""Resort access"", ""Free street parking"", ""Private patio or balcony"", ""Cooking basics"", ""Essentials"", ""Iron"", ""Refrigerator"", ""Shampoo"", ""Free washer \u2013 In unit"", ""Oven"", ""Bed linens"", ""Mountain view"", ""Private hot tub"", ""BBQ grill"", ""Kitchen"", ""Indoor fireplace: wood-burning"", ""Hangers"", ""Extra pillows and blankets"", ""Free parking on premises"", ""Board games"", ""Private entrance"", ""Exterior security cameras on property"", ""Barbecue utensils"", ""Heating"", ""Private backyard \u2013 Not fully fenced"", ""Microwave"", ""Hair dryer"", ""Bathtub"", ""GE electric stove"", ""Children\u2019s books and toys""]",1,52,5.056245805348308
114.0,Private room,2,1.0,1.0,1.0,35.57479,-82.59679,28806,4.95,4.93,4.98,4.78,0,0,"[""Outdoor dining area"", ""Ceiling fan"", ""Wifi"", ""Fire extinguisher"", ""Smoke alarm"", ""Patio or balcony"", ""Lockbox"", ""Self check-in"", ""Shower gel"", ""Carbon monoxide alarm"", ""Hot water"", ""Central air conditioning"", ""Backyard"", ""Free street parking"", ""Essentials"", ""Iron"", ""Refrigerator"", ""Shampoo"", ""Hangers"", ""Sun loungers"", ""Laundromat nearby"", ""Heating"", ""Portable fans"", ""Body soap"", ""Hair dryer"", ""Bathtub""]",1,26,4.74493212836325
197.0,Entire home/apt,6,3.0,3.0,2.5,35.54047,-82.6007,28806,4.97,4.97,4.9,4.92,1,1,"[""Coffee maker"", ""60 inch HDTV with standard cable"", ""Wifi"", ""Dishwasher"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Free dryer \u2013 In unit"", ""Self check-in"", ""Outdoor furniture"", ""Pack \u2019n play/Travel crib"", ""Carbon monoxide alarm"", ""Hot water"", ""Dedicated workspace"", ""Keypad"", ""Central air conditioning"", ""Indoor fireplace: gas"", ""Free street parking"", ""Private patio or balcony"", ""Cooking basics"", ""Essentials"", ""Iron"", ""Refrigerator"", ""Shampoo"", ""Free washer \u2013 In unit"", ""Oven"", ""Stove"", ""Kitchen"", ""Free parking on premises"", ""Hangers"", ""Private entrance"", ""Private backyard \u2013 Fully fenced"", ""First aid kit"", ""Heating"", ""Microwave"", ""Hair dryer"", ""Bathtub"", ""Crib"", ""Children\u2019s books and toys""]",1,39,5.288267030694535
48.0,Entire home/apt,2,0.0,1.0,1.0,35.59645,-82.50817,28805,5.0,5.0,5.0,5.0,0,0,"[""Mini fridge"", ""Coffee maker"", ""Ceiling fan"", ""Cleaning products"", ""Wifi"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Hot water"", ""Backyard"", ""Window AC unit"", ""Single level home"", ""Cooking basics"", ""Essentials"", ""TV"", ""Shampoo"", ""Bed linens"", ""Kitchen"", ""Free parking on premises"", ""Hangers"", ""Private entrance"", ""Heating"", ""Portable fans"", ""Body soap"", ""Microwave"", ""Bathtub"", ""Room-darkening shades""]",1,28,3.8918202981106265
140.0,Entire home/apt,2,1.0,2.0,1.0,35.61028728179115,-82.55307475787447,28801,4.97,4.96,4.95,4.94,1,1,"[""Mini fridge"", ""Garden view"", ""Outdoor dining area"", ""Ceiling fan"", ""Toaster"", ""Coffee"", ""Cleaning products"", ""Wine glasses"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""EV charger - level 2"", ""Self check-in"", ""Outdoor furniture"", ""Long term stays allowed"", ""Shower gel"", ""Carbon monoxide alarm"", ""Hot water"", ""Coffee maker: Keurig coffee machine"", ""Dedicated workspace"", ""Dining table"", ""Central air conditioning"", ""Luggage dropoff allowed"", ""Smart lock"", ""Record player"", ""Indoor fireplace: gas"", ""Free street parking"", ""Private patio or balcony"", ""Books and reading material"", ""Fireplace guards"", ""Cooking basics"", ""Essentials"", ""Single level home"", ""Iron"", ""Fast wifi \u2013 339 Mbps"", ""Shampoo"", ""Pets allowed"", ""Hot water kettle"", ""Freezer"", ""Bed linens"", ""Mountain view"", ""Free driveway parking on premises \u2013 1 space"", ""BBQ grill"", ""Clothing storage"", ""Hangers"", ""Courtyard view"", ""Ethernet connection"", ""Extra pillows and blankets"", ""Board games"", ""Blender"", ""First aid kit"", ""Private entrance"", ""Exterior security cameras on property"", ""Barbecue utensils"", ""Laundromat nearby"", ""Fire pit"", ""Small fridge  refrigerator"", ""Central heating"", ""Body soap"", ""Hair dryer"", ""Bathtub"", ""Microwave"", ""Conditioner"", ""Shared backyard \u2013 Fully fenced"", ""32 inch TV with Amazon Prime Video, Disney+, Hulu, Netflix""]",1,68,4.948759890378168
372.0,Private room,2,1.0,2.0,1.0,35.4411,-82.5219,28732,4.86,4.98,4.8,4.83,0,0,"[""Cooking basics"", ""TV with standard cable"", ""Essentials"", ""Air conditioning"", ""Heating"", ""Free parking on premises"", ""Pool"", ""Luggage dropoff allowed"", ""Dryer"", ""Hot water"", ""Lake access"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Fire extinguisher"", ""Hangers"", ""Dishes and silverware"", ""Washer""]",1,18,5.921578419643816
163.0,Entire home/apt,4,0.0,2.0,1.0,35.59507,-82.55376,28801,4.92,4.94,4.98,4.71,1,0,"[""Elevator"", ""Clothing storage: closet"", ""AC - split type ductless system"", ""Coffee maker"", ""Stainless steel electric stove"", ""Ceiling fan"", ""Toaster"", ""Coffee"", ""Cleaning products"", ""Wine glasses"", ""Wifi"", ""Dishwasher"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Paid parking garage off premises"", ""Lockbox"", ""Baking sheet"", ""Free dryer \u2013 In unit"", ""Self check-in"", ""Long term stays allowed"", ""Shower gel"", ""Carbon monoxide alarm"", ""Hot water"", ""Dedicated workspace"", ""Dining table"", ""Books and reading material"", ""Cooking basics"", ""Single level home"", ""Essentials"", ""TV"", ""Iron"", ""Refrigerator"", ""Shampoo"", ""Free washer \u2013 In unit"", ""Oven"", ""Freezer"", ""Bed linens"", ""Kitchen"", ""Hangers"", ""Private entrance"", ""Exterior security cameras on property"", ""Heating"", ""Portable fans"", ""Body soap"", ""Hair dryer"", ""Bathtub"", ""Microwave"", ""Cleaning available during stay"", ""Conditioner""]",1,50,5.099866427824199
112.0,Entire home/apt,2,1.0,1.0,1.0,35.597930908203125,-82.56584930419922,28801,4.98,4.99,4.95,4.95,1,0,"[""Mini fridge"", ""Garden view"", ""Outdoor dining area"", ""Clothing storage: walk-in closet"", ""Ceiling fan"", ""JBL Flip 5 Bluetooth sound system"", ""Toaster"", ""Coffee"", ""Cleaning products"", ""Wine glasses"", ""Smoke alarm"", ""Dishes and silverware"", ""Self check-in"", ""Outdoor furniture"", ""Coffee maker: Nespresso, pour-over coffee"", ""Long term stays allowed"", ""Shower gel"", ""Carbon monoxide alarm"", ""Hot water"", ""Dedicated workspace"", ""Fast wifi \u2013 114 Mbps"", ""Dining table"", ""Central air conditioning"", ""Luggage dropoff allowed"", ""Smart lock"", ""Kitchenette"", ""Free street parking"", ""Private patio or balcony"", ""Books and reading material"", ""Cooking basics"", ""Essentials"", ""Iron"", ""Shared backyard \u2013 Not fully fenced"", ""Refrigerator"", ""Shampoo"", ""Hot water kettle"", ""Freezer"", ""Bed linens"", ""Hangers"", ""Extra pillows and blankets"", ""Ethernet connection"", ""Private entrance"", ""Liquid bodywash body soap"", ""First aid kit"", ""43 inch HDTV with HBO Max, Amazon Prime Video, Netflix, Roku, Hulu, Apple TV"", ""Laundromat nearby"", ""Central heating"", ""Microwave"", ""Hair dryer"", ""Conditioner""]",1,56,4.727387818712341
201.0,Entire home/apt,2,1.0,2.0,1.0,35.59874,-82.56017,28801,5.0,5.0,5.0,4.96,1,1,"[""Garden view"", ""Outdoor dining area"", ""Ceiling fan"", ""Toaster"", ""Coffee"", ""Cleaning products"", ""Wine glasses"", ""Drying rack for clothing"", ""Wifi"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Free dryer \u2013 In unit"", ""Self check-in"", ""Outdoor furniture"", ""Long term stays allowed"", ""Shower gel"", ""Pack \u2019n play/Travel crib"", ""Hot water"", ""Carbon monoxide alarm"", ""Coffee maker: Keurig coffee machine"", ""Dedicated workspace"", ""Dining table"", ""Keypad"", ""Central air conditioning"", ""Luggage dropoff allowed"", ""Free street parking"", ""Private patio or balcony"", ""Books and reading material"", ""Sound system"", ""TV with standard cable"", ""Essentials"", ""Cooking basics"", ""Iron"", ""Single level home"", ""OGX  Argan Oil of Morocco Shampoo shampoo"", ""Refrigerator"", ""Pets allowed"", ""Free washer \u2013 In unit"", ""Oven"", ""Freezer"", ""Bed linens"", ""Clothing storage: closet and dresser"", ""Stove"", ""Dove body soap"", ""Hot water kettle"", ""BBQ grill"", ""Kitchen"", ""Free parking on premises"", ""Hangers"", ""Extra pillows and blankets"", ""OGX  Argan Oil of Morocco Conditioner conditioner"", ""Private hot tub"", ""Board games"", ""Blender"", ""Private entrance"", ""First aid kit"", ""Private backyard \u2013 Fully fenced"", ""Central heating"", ""Microwave"", ""Hair dryer"", ""Bathtub"", ""Room-darkening shades""]",1,63,5.308267697401205
204.0,Entire home/apt,6,1.0,2.0,2.0,35.46271,-82.55327,28704,4.75,4.88,4.75,4.88,0,1,"[""Clothing storage: closet"", ""Wifi"", ""Fire extinguisher"", ""Smoke alarm"", ""Air conditioning"", ""Dryer"", ""Hot water"", ""TV with standard cable"", ""Essentials"", ""Iron"", ""Lake access"", ""Kitchen"", ""Hangers"", ""Extra pillows and blankets"", ""Washer"", ""Heating"", ""Hair dryer"", ""Bathtub"", ""Indoor fireplace""]",1,19,5.3230099791384085
95.0,Entire home/apt,4,1.0,3.0,1.0,35.60513,-82.54339,28801,4.81,4.85,4.91,4.84,1,0,"[""Coffee maker"", ""Wifi"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Self check-in"", ""Air conditioning"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Hot water"", ""Dedicated workspace"", ""Keypad"", ""Luggage dropoff allowed"", ""Free street parking"", ""Single level home"", ""Cooking basics"", ""TV with standard cable"", ""Essentials"", ""Iron"", ""Refrigerator"", ""Shampoo"", ""Pets allowed"", ""Oven"", ""Bed linens"", ""Kitchen"", ""Hangers"", ""Extra pillows and blankets"", ""Private entrance"", ""First aid kit"", ""Heating"", ""Hair dryer"", ""Indoor fireplace"", ""Cleaning available during stay""]",1,33,4.564348191467836
180.0,Entire home/apt,5,2.0,2.0,1.5,35.58176,-82.59214,28806,4.92,4.91,4.93,4.85,1,0,"[""Electric stove"", ""Coffee maker"", ""Movie theater"", ""Wine glasses"", ""Wifi"", ""Dishwasher"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Baking sheet"", ""Self check-in"", ""Shower gel"", ""Dryer"", ""Hot water"", ""Pack \u2019n play/Travel crib"", ""Carbon monoxide alarm"", ""Children\u2019s books and toys"", ""Keypad"", ""Central air conditioning"", ""Free street parking"", ""Books and reading material"", ""Cooking basics"", ""Single level home"", ""Essentials"", ""TV"", ""Iron"", ""Refrigerator"", ""Shampoo"", ""Hot water kettle"", ""Oven"", ""Freezer"", ""Bed linens"", ""Kitchen"", ""Free parking on premises"", ""Clothing storage"", ""Hangers"", ""Washer"", ""Board games"", ""Blender"", ""Heating"", ""Body soap"", ""Hair dryer"", ""Bathtub"", ""Microwave"", ""Crib"", ""Room-darkening shades""]",1,46,5.198497031265826
110.0,Entire home/apt,2,1.0,1.0,1.0,35.57555,-82.60159,28806,4.97,4.98,4.98,4.92,1,0,"[""Stainless steel oven"", ""Outdoor playground"", ""Outdoor shower"", ""Outdoor dining area"", ""Clothing storage: closet"", ""Ceiling fan"", ""Toaster"", ""Coffee"", ""Exercise equipment: free weights, stationary bike, yoga mat"", ""Private gym in building"", ""Cleaning products"", ""Wine glasses"", ""Wifi"", ""Dishwasher"", ""50 inch HDTV with Amazon Prime Video, Netflix"", ""Fire extinguisher"", ""Sound system with Bluetooth and aux"", ""Smoke alarm"", ""Dishes and silverware"", ""Patio or balcony"", ""Hammock"", ""Baking sheet"", ""Stainless steel gas stove"", ""Self check-in"", ""Air conditioning"", ""Coffee maker: french press, pour-over coffee"", ""Outdoor furniture"", ""Shower gel"", ""Carbon monoxide alarm"", ""Hot water"", ""Private hot tub - available all year, open specific hours"", ""Indoor fireplace: electric, wood-burning"", ""Dining table"", ""Keypad"", ""Luggage dropoff allowed"", ""Backyard"", ""Portable heater"", ""Free street parking"", ""Books and reading material"", ""Fireplace guards"", ""Cooking basics"", ""Essentials"", ""Single level home"", ""Iron"", ""Refrigerator"", ""Shampoo"", ""Hot water kettle"", ""Freezer"", ""Bed linens"", ""BBQ grill"", ""Kitchen"", ""Free parking on premises"", ""Hangers"", ""Extra pillows and blankets"", ""Blender"", ""Fire pit"", ""First aid kit"", ""Exterior security cameras on property"", ""Barbecue utensils"", ""Central heating"", ""Portable fans"", ""Body soap"", ""Hair dryer"", ""Bathtub"", ""Microwave"", ""Conditioner"", ""Room-darkening shades""]",1,73,4.709530201312334
271.0,Entire home/apt,6,3.0,4.0,2.0,35.6428,-82.52113,28804,4.5,4.83,5.0,4.33,0,1,"[""TV with standard cable"", ""Essentials"", ""Air conditioning"", ""Iron"", ""Heating"", ""Free parking on premises"", ""Dryer"", ""Carbon monoxide alarm"", ""Hot tub"", ""Hair dryer"", ""Indoor fireplace"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Fire extinguisher"", ""Hangers"", ""Washer""]",1,17,5.605802066295998
152.0,Entire home/apt,6,3.0,3.0,2.0,35.60583,-82.54233,28801,4.8,4.6,5.0,4.8,0,0,"[""Stainless steel oven"", ""Smoking allowed"", ""Garden view"", ""Outdoor dining area"", ""Coffee maker: french press, Nespresso"", ""Toaster"", ""Coffee"", ""Rice maker"", ""Cleaning products"", ""Wine glasses"", ""Wifi"", ""Dishwasher"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Exercise equipment: free weights, yoga mat"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Kitchen Aid stainless steel gas stove"", ""Baking sheet"", ""Free dryer \u2013 In unit"", ""Self check-in"", ""Outdoor furniture"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Hot water"", ""Dedicated workspace"", ""Ping pong table"", ""Free driveway parking on premises \u2013 6 spaces"", ""Dining table"", ""Keypad"", ""Central air conditioning"", ""Luggage dropoff allowed"", ""Indoor fireplace: gas"", ""Free street parking"", ""Private patio or balcony"", ""Books and reading material"", ""Cooking basics"", ""46 inch HDTV with Amazon Prime Video, Hulu, Netflix, Roku"", ""Essentials"", ""Single level home"", ""Iron"", ""Pets allowed"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Freezer"", ""City skyline view"", ""Mountain view"", ""Bed linens"", ""Private hot tub"", ""BBQ grill"", ""Kitchen"", ""Hangers"", ""Extra pillows and blankets"", ""Kitchen Air French Door refrigerator"", ""Blender"", ""Private entrance"", ""Private backyard \u2013 Fully fenced"", ""First aid kit"", ""Fire pit"", ""Barbecue utensils"", ""Laundromat nearby"", ""Central heating"", ""Body soap"", ""Hair dryer"", ""Bathtub"", ""Microwave"", ""Samsung sound system with Bluetooth and aux"", ""Room-darkening shades""]",1,75,5.030437921392435
119.0,Entire home/apt,4,0.0,2.0,1.0,35.61443,-82.48886,28805,4.78,4.6,4.83,4.8,1,0,"[""Outdoor dining area"", ""Ceiling fan"", ""Wifi"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Lockbox"", ""BBQ grill: gas"", ""Self check-in"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Hot water"", ""HDTV with Chromecast"", ""Clothing storage: wardrobe"", ""Cooking basics"", ""Essentials"", ""Refrigerator"", ""Hot water kettle"", ""Freezer"", ""Mountain view"", ""Stove"", ""Kitchen"", ""Indoor fireplace: wood-burning"", ""Hangers"", ""Extra pillows and blankets"", ""Free parking on premises"", ""Private entrance"", ""Polk Audio  sound system with Bluetooth and aux"", ""Barbecue utensils"", ""Heating"", ""Body soap"", ""Hair dryer"", ""Microwave"", ""Private hot tub - available all year"", ""Coffee maker: drip coffee maker"", ""Single oven""]",1,36,4.787491742782046
306.0,Entire home/apt,2,1.0,1.0,1.0,35.59718,-82.54964,28801,4.97,4.95,4.84,4.89,1,0,"[""Stainless steel single oven"", ""Coffee maker"", ""Stainless steel electric stove"", ""Ceiling fan"", ""Wine glasses"", ""Wifi"", ""Dishwasher"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Clothing storage: dresser"", ""Self check-in"", ""Air conditioning"", ""Outdoor furniture"", ""Long term stays allowed"", ""Dryer"", ""Hot water"", ""Carbon monoxide alarm"", ""Dining table"", ""Keypad"", ""Backyard"", ""Cooking basics"", ""TV with standard cable"", ""Essentials"", ""Iron"", ""Refrigerator"", ""Shampoo"", ""Freezer"", ""City skyline view"", ""Bed linens"", ""Kitchen"", ""Free parking on premises"", ""Hangers"", ""Washer"", ""Private entrance"", ""Heating"", ""Microwave"", ""Hair dryer"", ""Cleaning available during stay""]",1,39,5.726847747587197
107.0,Entire home/apt,2,1.0,3.0,1.0,35.65418,-82.54085,28804,4.9,4.94,4.98,4.92,0,0,"[""Coffee maker"", ""Private backyard"", ""Wifi"", ""Fire extinguisher"", ""Smoke alarm"", ""Patio or balcony"", ""Lockbox"", ""Self check-in"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Hot water"", ""Essentials"", ""TV"", ""Iron"", ""Refrigerator"", ""Private hot tub"", ""Free parking on premises"", ""Hangers"", ""First aid kit"", ""Heating"", ""Microwave"", ""Hair dryer""]",1,22,4.68213122712422
